case_id,pkt_done,case_pass,case_fail,latency_sum,latency_min,latency_max,latency_avg
2858,3,3,0,40,10,18,13.333333333333334
2859,3,3,0,56,16,22,18.666666666666668
2860,3,3,0,57,15,21,19.0
2861,3,3,0,33,10,13,11.0
2862,3,3,0,50,16,17,16.666666666666668
2863,3,3,0,45,12,20,15.0
2864,3,3,0,58,17,21,19.333333333333332
2865,3,3,0,48,14,19,16.0
2866,3,3,0,40,10,16,13.333333333333334
2867,3,3,0,41,11,18,13.666666666666666
2868,3,3,0,39,11,17,13.0
2869,3,3,0,54,12,23,18.0
2870,3,3,0,73,22,27,24.333333333333332
2871,3,3,0,52,12,21,17.333333333333332
2872,3,3,0,41,10,19,13.666666666666666
2873,3,3,0,50,16,17,16.666666666666668
2874,3,3,0,56,13,22,18.666666666666668
2875,3,3,0,51,13,22,17.0
2876,3,3,0,32,8,14,10.666666666666666
2877,3,3,0,54,15,22,18.0
2878,3,3,0,44,10,20,14.666666666666666
2879,3,3,0,61,16,24,20.333333333333332
2880,3,3,0,55,16,22,18.333333333333332
2881,3,3,0,36,8,16,12.0
2882,3,3,0,53,11,24,17.666666666666668
2883,3,3,0,53,14,20,17.666666666666668
2884,3,3,0,39,8,19,13.0
2885,3,3,0,57,14,22,19.0
2886,3,3,0,47,12,19,15.666666666666666
2887,3,3,0,50,13,21,16.666666666666668
2888,3,3,0,61,13,27,20.333333333333332
2889,3,3,0,45,14,16,15.0
2890,3,3,0,56,14,24,18.666666666666668
2891,3,3,0,59,14,23,19.666666666666668
2892,3,3,0,57,16,24,19.0
2893,3,3,0,38,8,16,12.666666666666666
2894,3,3,0,36,8,17,12.0
2895,3,3,0,50,10,23,16.666666666666668
2896,3,3,0,50,16,17,16.666666666666668
2897,3,3,0,64,18,24,21.333333333333332
2898,3,3,0,48,14,17,16.0
2899,3,3,0,49,14,19,16.333333333333332
2900,3,3,0,43,10,17,14.333333333333334
2901,3,3,0,37,8,16,12.333333333333334
2902,3,3,0,48,11,21,16.0
2903,3,3,0,61,18,24,20.333333333333332
2904,3,3,0,37,9,18,12.333333333333334
2905,3,3,0,56,18,19,18.666666666666668
2906,3,3,0,43,11,19,14.333333333333334
2907,3,3,0,60,14,25,20.0
2908,3,3,0,45,11,21,15.0
2909,3,3,0,38,10,16,12.666666666666666
2910,3,3,0,53,15,22,17.666666666666668
2911,3,3,0,45,13,17,15.0
2912,3,3,0,37,11,14,12.333333333333334
2913,3,3,0,43,11,18,14.333333333333334
2914,3,3,0,39,10,15,13.0
2915,3,3,0,65,16,25,21.666666666666668
2916,3,3,0,46,11,20,15.333333333333334
2917,3,3,0,48,13,21,16.0
2918,3,3,0,49,14,21,16.333333333333332
2919,3,3,0,45,12,21,15.0
2920,3,3,0,64,13,27,21.333333333333332
2921,3,3,0,41,11,17,13.666666666666666
2922,3,3,0,45,13,17,15.0
2923,3,3,0,48,15,17,16.0
2924,3,3,0,46,12,18,15.333333333333334
2925,3,3,0,36,10,15,12.0
2926,3,3,0,58,18,21,19.333333333333332
2927,3,3,0,63,18,24,21.0
2928,3,3,0,47,15,16,15.666666666666666
2929,3,3,0,55,15,22,18.333333333333332
2930,3,3,0,57,14,25,19.0
2931,3,3,0,43,12,19,14.333333333333334
2932,3,3,0,51,10,24,17.0
2933,3,3,0,67,21,25,22.333333333333332
2934,3,3,0,44,11,19,14.666666666666666
2935,3,3,0,46,10,18,15.333333333333334
2936,3,3,0,44,8,20,14.666666666666666
2937,3,3,0,54,17,19,18.0
2938,3,3,0,46,11,20,15.333333333333334
2939,3,3,0,39,8,16,13.0
2940,3,3,0,50,11,20,16.666666666666668
2941,3,3,0,47,13,20,15.666666666666666
2942,3,3,0,57,16,22,19.0
2943,3,3,0,42,11,17,14.0
2944,3,3,0,55,14,21,18.333333333333332
2945,3,3,0,50,15,19,16.666666666666668
2946,3,3,0,48,11,20,16.0
2947,3,3,0,48,12,19,16.0
2948,3,3,0,46,11,24,15.333333333333334
2949,3,3,0,51,11,20,17.0
2950,3,3,0,43,11,17,14.333333333333334
2951,3,3,0,47,12,18,15.666666666666666
2952,3,3,0,40,11,16,13.333333333333334
2953,3,3,0,44,10,19,14.666666666666666
2954,3,3,0,50,15,18,16.666666666666668
2955,3,3,0,45,13,18,15.0
2956,3,3,0,48,8,23,16.0
2957,3,3,0,37,11,15,12.333333333333334
2958,3,3,0,46,10,22,15.333333333333334
2959,3,3,0,43,8,22,14.333333333333334
2960,3,3,0,34,8,14,11.333333333333334
2961,3,3,0,46,10,19,15.333333333333334
2962,3,3,0,39,8,20,13.0
2963,3,3,0,52,13,22,17.333333333333332
2964,3,3,0,33,11,11,11.0
2965,3,3,0,44,13,16,14.666666666666666
2966,3,3,0,53,15,22,17.666666666666668
2967,3,3,0,54,11,25,18.0
2968,3,3,0,48,8,21,16.0
2969,3,3,0,46,11,18,15.333333333333334
2970,3,3,0,40,10,17,13.333333333333334
2971,3,3,0,55,16,22,18.333333333333332
2972,3,3,0,45,11,18,15.0
2973,3,3,0,38,11,15,12.666666666666666
2974,3,3,0,61,16,24,20.333333333333332
2975,3,3,0,54,11,25,18.0
2976,3,3,0,55,18,19,18.333333333333332
2977,3,3,0,51,14,22,17.0
2978,3,3,0,43,10,22,14.333333333333334
2979,3,3,0,38,11,16,12.666666666666666
2980,3,3,0,53,15,21,17.666666666666668
2981,3,3,0,53,15,19,17.666666666666668
2982,3,3,0,47,14,17,15.666666666666666
2983,3,3,0,60,16,27,20.0
2984,3,3,0,43,12,18,14.333333333333334
2985,3,3,0,37,10,14,12.333333333333334
2986,3,3,0,52,14,22,17.333333333333332
2987,3,3,0,51,15,19,17.0
2988,3,3,0,46,8,22,15.333333333333334
2989,3,3,0,41,8,18,13.666666666666666
2990,3,3,0,39,9,16,13.0
2991,3,3,0,47,11,19,15.666666666666666
2992,3,3,0,50,12,24,16.666666666666668
2993,3,3,0,45,14,17,15.0
2994,3,3,0,47,14,18,15.666666666666666
2995,3,3,0,47,14,18,15.666666666666666
2996,3,3,0,47,10,20,15.666666666666666
2997,3,3,0,43,8,20,14.333333333333334
2998,3,3,0,43,10,18,14.333333333333334
2999,3,3,0,53,16,19,17.666666666666668
